Catharanthus roseus ,(L.) G. Don,Apocynaceae,Ammocallis rosea (L.) Small; Lochnera rosea (L.) Rchb. ex K.Schum. ; Lochnerarosea (L.) Spach; Vinca guilelmi-waldemarii Klotzsch; Vinca rosea L.; Vinca speciosa Salisb.,Pervenche de Madagascar,Catharanthus roseus (L.) G. Don,SPECIES,Apocynaceae,Catharanthus roseus,100,EXACT
Celosia argentea ,L.,Amaranthaceae,,"Célosie argentée, Célosie plumeuse",Celosia argentea L.,SPECIES,Amaranthaceae,Celosia argentea,100,EXACT
Celosia argentea ,L. var. pyramidalis,Amaranthaceae,Celosia argentea var. cristata (L.) Schinz,Crête de coq,Celosia argentea L.,SPECIES,Amaranthaceae,Celosia argentea,100,EXACT
Celosia cristata ,L.,Amaranthaceae,,,Celosia cristata L.,SPECIES,Amaranthaceae,Celosia cristata,100,EXACT
Centratherum punctatum ,Cass.,Asteraceae,,,Centratherum punctatum Cass.,SPECIES,Asteraceae,Centratherum punctatum,100,EXACT
Cereus aethiops ,(L.) Mill.,Cactaceae,Piptanthocereus aethiops (Haw.) F.Ritter,,Cereus aethiops Haw.,SPECIES,Cactaceae,Cereus aethiops,100,EXACT
Cereus hexagonus ,(L.) Mill.,Cactaceae,,,Cereus hexagonus (L.) P. Mill.,SPECIES,Cactaceae,Cereus hexagonus,100,EXACT
Cereus hildmannianus ,L.,Cactaceae,,,Cereus hildmannianus K. Schum.,SPECIES,Cactaceae,Cereus hildmannianus,100,EXACT
Cereus peruvianus ,(L.) Mill.,Cactaceae,Cereus hildmannianus; Cereus alacriportanus; Piptanthocereus alacriportanus; Cereus xanthocarpus; Piptanthocereus xanthocarpus; Cereus milesimus; Piptanthocereus bageanus; Piptanthocereus neonesioticus; Cereus neonsioticus; Piptanthocereus uruguayensis; Cereus uruguayanus,,Cereus peruvianus auct. non (L.) P. Mill.,SPECIES,Cactaceae,Cereus peruvianus,100,EXACT
Cereus tortuosus ,Forbes,Cactaceae,,,Cereus tortuosus Forbes ex Otto & Dietr.,SPECIES,Cactaceae,Cereus tortuosus,100,EXACT
Cestrum diurnum ,L.,Solanaceae,,,Cestrum diurnum L.,SPECIES,Solanaceae,Cestrum diurnum,100,EXACT
Cestrum nocturnum ,L.,Solanaceae,,,Cestrum nocturnum L.,SPECIES,Solanaceae,Cestrum nocturnum,100,EXACT
Chamaedorea elegans ,Mart.,Arecaceae,,,Chamaedorea elegans Mart.,SPECIES,Arecaceae,Chamaedorea elegans,100,EXACT
Chamaerops humilis ,L.,Arecaceae,,,Chamaerops humilis L.,SPECIES,Arecaceae,Chamaerops humilis,100,EXACT
Chlorophytum bichetii ,Hort. ex Backer,Liliaceae,,,Chlorophytum bichetii Backer,SPECIES,Asparagaceae,Chlorophytum bichetii,100,EXACT
Chlorophytum comosum   ,(Thunb.) Jacques,Liliaceae,Chlorophytum sternbergianum (Schult. & Schult.f.) Steud. ; Phalangium comosum (Thunb.) Poir ; Anthericum comosum Thunb.,,Chlorophytum comosum (Thunb.) Jacques,SPECIES,Asparagaceae,Chlorophytum comosum,100,EXACT
Chlorophytum comosum ,(Thunb.) Jacques var. variegatum,Liliaceae,,,Chlorophytum comosum (Thunb.) Jacques,SPECIES,Asparagaceae,Chlorophytum comosum,100,EXACT
Chlorophytum comosum ,(Thunb.) Jacques var. variegatum,Liliaceae,,"Phalangium, Phalangère, Plante araignée",Chlorophytum comosum (Thunb.) Jacques,SPECIES,Asparagaceae,Chlorophytum comosum,100,EXACT
Chlorophytum laxum ,R. Br.,Liliaceae,,,Chlorophytum laxum R.Br.,SPECIES,Asparagaceae,Chlorophytum laxum,100,EXACT
Chrysalidocarpus lutescens ,Wendl.,Arecaceae,,,Chrysalidocarpus lutescens H.Wendl.,SPECIES,Arecaceae,Chrysalidocarpus lutescens,100,EXACT
Chrysanthemum frutescens ,L.,Asteraceae,Argyranthemum frutescens (L.) Sch.Bip.,,Chrysanthemum frutescens L.,SPECIES,Asteraceae,Chrysanthemum frutescens,100,EXACT
Chrysanthemum lutescens ,L.,Asteraceae,,,Chrysanthemum frutescens L.,SPECIES,Asteraceae,Chrysanthemum frutescens,88,FUZZY
Chrysanthemum morifolium ,Ramat.,Asteraceae,,,Chrysanthemum ×morifolium Ramat. (pro sp.),SPECIES,Asteraceae,Chrysanthemum morifolium,100,EXACT
Chrysopogon aciculatus ,(Retz.) Trin.,Poaceae,Andropogon aciculatum Retz.,,Chrysopogon aciculatus (Retz.) Trin.,SPECIES,Poaceae,Chrysopogon aciculatus,100,EXACT
Chrysothemis pulchella ,L. ,Gesneriaceae,,,Chrysothemis pulchella (Donn ex Sims) Decne.,SPECIES,Gesneriaceae,Chrysothemis pulchella,100,EXACT
Citrus aurantium ,L. ,Rutaceae,,,Citrus aurantium L. (pro. sp.),SPECIES,Rutaceae,Citrus aurantium,100,EXACT
Citrus limon ,(L.) Burm. f.,Rutaceae,,,Citrus limon (L.) Burm. f. (pro. sp.),SPECIES,Rutaceae,Citrus limon,100,EXACT
Citrus maxima ,Merr.,Rutaceae,Citrus grandis L.,,Citrus maxima (Burm. f.) Merr.,SPECIES,Rutaceae,Citrus maxima,100,EXACT
Citrus nobilis ,Lour.,Rutaceae,Citrus medica L. var. limon,,Citrus nobilis Lour.,SPECIES,Rutaceae,Citrus nobilis,100,EXACT
Citrus sinensis ,Osbeck,Rutaceae,Citrus aurantium L. var. sinensis,,Citrus sinensis (L.) Osbeck (pro. sp.),SPECIES,Rutaceae,Citrus sinensis,100,EXACT
Clerodendrum fragrans ,Hort. ex Vent.,Verbenaceae,Clerodendrum chinense (Osbeck) Mabb.,,Clerodendrum fragrans (Vent.) Willd.,SPECIES,Lamiaceae,Clerodendrum fragrans,100,EXACT
Clerodendrum inerme ,Wall.,Verbenaceae,,,Clerodendrum inerme (L.) Gaertn.,SPECIES,Lamiaceae,Clerodendrum inerme,100,EXACT
Clerodendrum speciosissimum ,C. Morren,Verbenaceae,Clerodendrum buchananii var. fallax (Lindl.) Moldenke; Clerodendrum fallaxLindl.;Clerodendrum greyi Baker,,Clerodendrum speciosissimum Van Geert ex C. Morren,SPECIES,Lamiaceae,Clerodendrum speciosissimum,100,EXACT
Clerodendrum thomsonae ,Balf.,Verbenaceae,,,Clerodendrum thomsonae Balf.,SPECIES,Lamiaceae,Clerodendrum thomsonae,99,EXACT
Clerodendrum x speciosum ,Gürke,Verbenaceae,Clerodendrum poggei Gürke,,Clerodendrum L.,GENUS,Lamiaceae,Clerodendrum,93,EXACT
Clitoria ternatea ,L. ,Fabaceae,,"Clitorie de Ternate, Liane de Ternate, Pois bleu, Pois savane, Pois papillon de Moorea",Clitoria ternatea L.,SPECIES,Fabaceae,Clitoria ternatea,100,EXACT
Coccoloba uvifera ,L. ,Polygonaceae,,"raisinnier bord-de-mer, raisin marine",Coccoloba uvifera (L.) L.,SPECIES,Polygonaceae,Coccoloba uvifera,100,EXACT
Coccothrinax elegans ,O. Muñiz  & Borhidi 'Bella',Arecaceae,,,Coccothrinax elegans O.Muñiz & Borhidi,SPECIES,Arecaceae,Coccothrinax elegans,100,EXACT
Coccothrinax fragrans ,Burret,Arecaceae,,,Coccothrinax fragrans Burret,SPECIES,Arecaceae,Coccothrinax fragrans,100,EXACT
Cocos nucifera,L. ,Arecaceae,,,Cocos nucifera L.,SPECIES,Arecaceae,Cocos nucifera,100,EXACT
Codiaeum frutescens var.'Wellpark-Beauty’,,Euphorbiaceae,,Croton,Codiaeum lutescens Kurz,SPECIES,Euphorbiaceae,Codiaeum lutescens,92,FUZZY
Codiaeum gloriosum superbum',,Euphorbiaceae,,,Codium globosum A.H.S.Lucas,SPECIES,Codiaceae,Codium globosum,87,FUZZY
Codiaeum variegatum ,(L.) A.Juss.,Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum ,(L.) A.Juss. 'Clipper',Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum ,(L.) A.Juss. var. ‘delaruye’,Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum ,(L.) A.Juss.var.' america',Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum ,(L.) A.Juss. var. aucubifolium,Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum ,(L.) A.Juss.var. cornutum,Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum ,(L.) A.Juss.var. 'elaine',Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum ,(L.) A.Juss. var. exotica,Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum ,(L.) A.Juss.var. imperialis,Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum ,Vent.,Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum, (L.) A.Juss. var. punctum aureum,Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum ,(L.) A.Juss.var.craigii,Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum ,(L.) A.Juss. var.'General Paget',Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum ,(L.) A.Juss.var.Mortimer,Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum ,(L.) A.Juss. var.rubrum,Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Codiaeum variegatum ,(L.) A.Juss. var. gloriosum,Euphorbiaceae,,,Codiaeum variegatum (L.) Rumph. ex A.Juss.,SPECIES,Euphorbiaceae,Codiaeum variegatum,100,EXACT
Coleus blumei ,Benth.,Lamiaceae,,Coléus,Coleus blumei Benth.,SPECIES,Lamiaceae,Coleus blumei,100,EXACT
Coleus blumei ,Benth. var. ‘brilliancy’,Lamiaceae,,,Coleus blumei Benth.,SPECIES,Lamiaceae,Coleus blumei,100,EXACT
Coleus blumei ,Benth. var. ‘klondyke’,Lamiaceae,,,Coleus blumei Benth.,SPECIES,Lamiaceae,Coleus blumei,100,EXACT
Coleus blumei ,Benth. var.'pride of automn',Lamiaceae,,,Coleus blumei Benth.,SPECIES,Lamiaceae,Coleus blumei,100,EXACT
Coleus blumei ,Benth.var. verschaffeltii Lem.,Lamiaceae,,,Coleus blumei Benth.,SPECIES,Lamiaceae,Coleus blumei,100,EXACT
Coleus rehneltianus ,A. Berger,Lamiaceae,,,Coleus rehneltianus A.Berger,SPECIES,Lamiaceae,Coleus rehneltianus,100,EXACT
Colocasia gigantea , L.,Araceae,,,Colocasia gigantea (Blume) Hook.f.,SPECIES,Araceae,Colocasia gigantea,100,EXACT
Cordia lutea ,Lam.,Boraginaceae,Gerascanthus luteus (Lam.) Borhidi,,Cordia lutea Lam.,SPECIES,Boraginaceae,Cordia lutea,100,EXACT
Cordia sebestana , L.,Boraginaceae,,Sébestier,Cordia sebestena L.,SPECIES,Boraginaceae,Cordia sebestena,95,FUZZY
Cordyline fruticosa ,(L.) A.Chev.,Liliaceae,,,Cordyline fruticosa (L.) A.Chev.,SPECIES,Asparagaceae,Cordyline fruticosa,100,EXACT
Cordyline terminalis , (L.) Kunth,Liliaceae,Dracaena terminalis Rich.,Cordyline / Dragonnier / Plante Ti,"Cordyline terminalis (Linn.) Kunth., 1820",SPECIES,Liliaceae,Cordyline terminalis,97,EXACT
Cordyline terminalis ,(L.) Kunth var. amabilis,Liliaceae,,,"Cordyline terminalis (Linn.) Kunth., 1820",SPECIES,Liliaceae,Cordyline terminalis,97,EXACT
Cordyline terminalis ,(L.) Kunth var. calypso queen,Liliaceae,,,"Cordyline terminalis (Linn.) Kunth., 1820",SPECIES,Liliaceae,Cordyline terminalis,97,EXACT
Cordyline terminalis ,(L.) Kunth var. firebrand,Liliaceae,,,"Cordyline terminalis (Linn.) Kunth., 1820",SPECIES,Liliaceae,Cordyline terminalis,97,EXACT
Cordyline terminalis, (L.) Kunth var. hawaii bonsai,Liliaceae,,,"Cordyline terminalis (Linn.) Kunth., 1820",SPECIES,Liliaceae,Cordyline terminalis,97,EXACT
Cordyline terminalis ,(L.) Kunth var. in habitat,Liliaceae,,,"Cordyline terminalis (Linn.) Kunth., 1820",SPECIES,Liliaceae,Cordyline terminalis,97,EXACT
Cordyline terminalis  ,(L.) Kunth var. liliput,Liliaceae,,,"Cordyline terminalis (Linn.) Kunth., 1820",SPECIES,Liliaceae,Cordyline terminalis,97,EXACT
Corypha umbraculifera , L.,Arecaceae,,,Corypha umbraculifera L.,SPECIES,Arecaceae,Corypha umbraculifera,100,EXACT
Costus afer ,Ker-Gawl.,Zingiberaceae,Costus insularis A.Chev. ; C. pterometra K. Schum.;C. anomocalyx K. Schum.; C. oblitterans K. Schum.,,Costus afer Ker Gawl.,SPECIES,Costaceae,Costus afer,100,EXACT
Costus malortieanus ,Hort,Zingiberaceae,,,Costus malortieanus H.Wendl.,SPECIES,Costaceae,Costus malortieanus,100,EXACT
Costus speciosus ,Sm.,Zingiberaceae,,,Costus speciosus (J.König) Sm.,SPECIES,Costaceae,Costus speciosus,100,EXACT
Costus spiralis ,Roscoe,Zingiberaceae,,,Costus spiralis (Jacq.) Roscoe,SPECIES,Costaceae,Costus spiralis,100,EXACT
Crescentia cujete , L.,Bignoniaceae,,Calebassier,Crescentia cujete L.,SPECIES,Bignoniaceae,Crescentia cujete,100,EXACT
Crinum asiaticum , L.,Amaryllidaceae,,"Crinole, Lis rouge",Crinum asiaticum L.,SPECIES,Amaryllidaceae,Crinum asiaticum,100,EXACT
Crinum procerum ,Carey ex Herb. var. splendens Hannibal,Amaryllidaceae,,,Crinum procerum Herb. & Carey,SPECIES,Amaryllidaceae,Crinum procerum,100,EXACT
Crossandra infundibuliformis ,(L.) Nees.,Acanthaceae,,,Crossandra infundibuliformis (L.) Nees,SPECIES,Acanthaceae,Crossandra infundibuliformis,100,EXACT
Crossandra nilotica ,Oliv.,Acanthaceae,,,Crossandra nilotica Oliv.,SPECIES,Acanthaceae,Crossandra nilotica,100,EXACT
Croton zambesicus ,Müll. Arg.,Euphorbiaceae,Croton amabilis Müll. Arg.,,Croton zambesicus Müll.Arg.,SPECIES,Euphorbiaceae,Croton zambesicus,100,EXACT
Crypthanthus fosterianus ,Smith. L.B.,Bromeliaceae,,,Cryptanthus fosterianus L.B.Sm.,SPECIES,Bromeliaceae,Cryptanthus fosterianus,92,FUZZY
Cryptocereus anthocyanus,Alexander,Cactaceae,,,Cryptocereus anthonyanus Alexander,SPECIES,Cactaceae,Cryptocereus anthonyanus,95,FUZZY
Cryptosegia madagascariensis ,Boj.,Asclepiadaceae,,,Cryptostegia madagascariensis Bojer ex Decne.,SPECIES,Apocynaceae,Cryptostegia madagascariensis,94,FUZZY
Cryptostegia grandiflora ,Br. R. ex Lindl.,Asclepiadaceae,Nerium grandiflorum Roxb.  ,,Cryptostegia grandiflora R. Br.,SPECIES,Apocynaceae,Cryptostegia grandiflora,100,EXACT
Ctenanthe setosa ,D.Parodi Eichl.,Marantaceae,,,Ctenanthe setosa (Roscoe) Eichler,SPECIES,Marantaceae,Ctenanthe setosa,100,EXACT
Cupressus sempervirens ,L.,Cuppressaceae,Cupressus fastigiata DC.; Cupressus pyramidalis Tarq.-Torr.,,Cupressus sempervirens L.,SPECIES,Cupressaceae,Cupressus sempervirens,100,EXACT
Cycas circinalis ,L.,Cycadaceae,,,Cycas circinalis L.,SPECIES,Cycadaceae,Cycas circinalis,100,EXACT
Cycas revoluta ,Thunb.,Cycadaceae,,,Cycas revoluta Thunb.,SPECIES,Cycadaceae,Cycas revoluta,100,EXACT
Cymbopogon citratus ,(DC.) Stapf,Poaceae,Andropogon citratus Hort. ex DC.,,Cymbopogon citratus (DC.) Stapf,SPECIES,Poaceae,Cymbopogon citratus,100,EXACT
Cynodon dactylon ,Pers.,Poaceae,,,Cynodon dactylon (L.) Pers.,SPECIES,Poaceae,Cynodon dactylon,100,EXACT
Cynometra megalophylla ,Harms,Fabaceae,,,Cynometra megalophylla Harms,SPECIES,Fabaceae,Cynometra megalophylla,100,EXACT
Cyperus alternifolius ,L.,Cyperaceae,C. flabelliformis Rottb.; C. involucrata Rottb.,,Cyperus alternifolius L.,SPECIES,Cyperaceae,Cyperus alternifolius,100,EXACT
Cyperus papyrus ,L.,Cyperaceae,,,Cyperus papyrus L.,SPECIES,Cyperaceae,Cyperus papyrus,100,EXACT
Dahlia pinnata ,Guillaum. var.'Apex',Asteraceae,,,Dahlia pinnata Cav.,SPECIES,Asteraceae,Dahlia pinnata,100,EXACT
Dahlia pinnata ,Guillaum. var.'Hit parade',Asteraceae,,,Dahlia pinnata Cav.,SPECIES,Asteraceae,Dahlia pinnata,100,EXACT
Dahlia pinnata ,Guillaum. var.'Jugendliebe',Asteraceae,,,Dahlia pinnata Cav.,SPECIES,Asteraceae,Dahlia pinnata,100,EXACT
Dahlia pinnata ,Guillaum. var.'Pompon',Asteraceae,,,Dahlia pinnata Cav.,SPECIES,Asteraceae,Dahlia pinnata,100,EXACT
Dahlia pinnata ,Guillaum. var.'Siegerland',Asteraceae,,,Dahlia pinnata Cav.,SPECIES,Asteraceae,Dahlia pinnata,100,EXACT
Dasylirion glaucophyllum ,Hook.,Dracaenaceae,,,Dasylirion glaucophyllum Hook.,SPECIES,Asparagaceae,Dasylirion glaucophyllum,100,EXACT
Datura longifolia ,Safford,Solanaceae,D. cornigera Hook.; Brugmansia longifolia Lagerh.; B. arborea Steud. ,,Datura longifolia Safford,SPECIES,Solanaceae,Datura longifolia,100,EXACT
Davallia bullata ,Wall. ex Hook.,Davalliaceae,,,Davallia bullata Wall.,SPECIES,Davalliaceae,Davallia bullata,100,EXACT
Davallia mariesii ,Moore.,Davalliaceae,,,Davallia mariesii H.J.Veitch,SPECIES,Davalliaceae,Davallia mariesii,100,EXACT
Delonix regia ,(Bojer) Raf.,Fabaceae,Poinciana regia Bojer,,Delonix regia (Hook.) Raf.,SPECIES,Fabaceae,Delonix regia,100,EXACT
Dialium guineense ,Willd.,Fabaceae,,,Dialium guineense Willd.,SPECIES,Fabaceae,Dialium guineense,100,EXACT
Dieffenbachia amoena ,Hort. ex Gentil,Araceae,,,Dieffenbachia amoena Hort. ex Gentil,SPECIES,Araceae,Dieffenbachia amoena,100,EXACT
Dieffenbachia amoena ,Hort. var Colombia Costa Rica,Araceae,,,Dieffenbachia amoena Hort. ex Gentil,SPECIES,Araceae,Dieffenbachia amoena,100,EXACT
Dieffenbachia amoena ,Hort. var. exotica alba,Araceae,,,Dieffenbachia amoena Hort. ex Gentil,SPECIES,Araceae,Dieffenbachia amoena,100,EXACT
Dieffenbachia amoena ,Hort. var. exotica perfection,Araceae,,,Dieffenbachia amoena Hort. ex Gentil,SPECIES,Araceae,Dieffenbachia amoena,100,EXACT
Dieffenbachia amoena ,Hort. var. Sao Antonia,Araceae,,,Dieffenbachia amoena Hort. ex Gentil,SPECIES,Araceae,Dieffenbachia amoena,100,EXACT
Dieffenbachia amoena ,Hort. var. Wilson's Delight,Araceae,,,Dieffenbachia amoena Hort. ex Gentil,SPECIES,Araceae,Dieffenbachia amoena,100,EXACT
Dieffenbachia maculata ,Schott. var. Rudolf Roehrs,Araceae,,,Dieffenbachia maculata (Lodd.) Sweet,SPECIES,Araceae,Dieffenbachia maculata,100,EXACT
Dieffenbachia picta ,Schott.,Araceae,,,Dieffenbachia picta Schott,SPECIES,Araceae,Dieffenbachia picta,100,EXACT
Dizygotheca elegantissima ,(Veitch ex Mast.) R. Vig. & Guillaumin,Araliaceae,Schefflera elegantissima (Veitch ex Masters) Lowry  &  Frodin; Aralia elegantissima Veitch,,Dizygotheca elegantissima (Veitch ex Mast.) R.Vig. & Guillaumin,SPECIES,Araliaceae,Dizygotheca elegantissima,100,EXACT
Dizygotheca reginae   ,(Linden ex W. Richards) Hemsl.,Araliaceae,,,Dizygotheca reginae (Linden ex W.Richards) Hemsl.,SPECIES,Araliaceae,Dizygotheca reginae,100,EXACT
Dracaena arborea ,(Willd.) Link,Dracaenaceae,Aletris arborea Willd. fide Fl. W. Trop. Africa; D. arborea (Willd.) Link var. baumanniiEngl.;D. knerkiana K.Koch  ,,Dracaena arborea (Willd.) Link,SPECIES,Asparagaceae,Dracaena arborea,100,EXACT
Dracaena deremensis ,Engl.,Dracaenaceae,,,Dracaena deremensis Engl.,SPECIES,Asparagaceae,Dracaena deremensis,100,EXACT
Draceana fragans massangeana ,Ker-gawl.,Dracaenaceae,,,Dracaena fragrans (L.) Ker Gawl.,SPECIES,Asparagaceae,Dracaena fragrans,92,FUZZY
Dracaena godseffiana ,Sander ex Mast.,Dracaenaceae,Dracaena surculosa Lindl. var. surculosa,,Dracaena godseffiana Sander ex Mast.,SPECIES,Asparagaceae,Dracaena godseffiana,100,EXACT
Dracaena godseffiana ,Sander ex Mast. var. friedmanii,Dracaenaceae,,,Dracaena godseffiana Sander ex Mast.,SPECIES,Asparagaceae,Dracaena godseffiana,100,EXACT
Draceana marginata ,Ait.,Dracaenaceae,,,Dracaena marginata Lam.,SPECIES,Asparagaceae,Dracaena marginata,93,FUZZY
Dracaena sanderiana ,Sander ex Mast.,Dracaenaceae,Dracaena braunii Engl.,,Dracaena sanderiana Sander,SPECIES,Asparagaceae,Dracaena sanderiana,100,EXACT
Duranta repens ,L.,Verbenaceae,Duranta erecta L.,,Duranta repens L.,SPECIES,Verbenaceae,Duranta repens,100,EXACT
Dyckia fosteriana, L.B.Sm.,Bromeliaceae,,,Dyckia fosteriana L.B.Sm.,SPECIES,Bromeliaceae,Dyckia fosteriana,100,EXACT
Echeveria chihuahuaensis ,Poelln.,Crassulaceae,,,Echeveria chihuahuaensis Poelln.,SPECIES,Crassulaceae,Echeveria chihuahuaensis,100,EXACT
Echeveria elegans ,(Rose) A. Berger,Crassulaceae,Oliverella elegans Rose,,Echeveria elegans A.Berger,SPECIES,Crassulaceae,Echeveria elegans,100,EXACT
Echinocactus grusonii ,Hildm.,Cactaceae,,,Echinocactus grusonii Hildm,SPECIES,Cactaceae,Echinocactus grusonii,100,EXACT
Echinocactus martini ,Cels  ex K.Schum.,Cactaceae,,,Echinocactus martini Cels ex K.Schum.,SPECIES,Cactaceae,Echinocactus martini,99,EXACT
Echinocereus pectinatus ,Engelm.,Cactaceae,Cereus caespitosus Engelm.  & A.Gray,,Echinocereus pectinatus (Scheidw.) Engelm.,SPECIES,Cactaceae,Echinocereus pectinatus,100,EXACT
Echinocereus triglochidiatus ,Eng.,Cactaceae,Cereus triglochidiatus Engelm.,,Echinocereus triglochidiatus Engelm.,SPECIES,Cactaceae,Echinocereus triglochidiatus,100,EXACT
Eichhornia crassipes ,(Mart.) Solms,Pontederiaceae,,,Eichhornia crassipes (Mart.) Solms,SPECIES,Pontederiaceae,Eichhornia crassipes,100,EXACT
Elaeis guineensis ,Jacq.,Arecaceae,Elaeis nigrescens A. Chev.; E. virescens A. Chev.,palmier à huile,Elaeis guineensis Jacq.,SPECIES,Arecaceae,Elaeis guineensis,100,EXACT
Encephalartos ferox ,G. Bertol.,Zamiaceae,,,Encephalartos ferox Bertol. f.,SPECIES,Zamiaceae,Encephalartos ferox,100,EXACT
Encephalartos gratus ,Prain.,Zamiaceae,,,Encephalartos gratus Prain,SPECIES,Zamiaceae,Encephalartos gratus,100,EXACT
Episcia cupreata ,(Hook.) Hanst.,Gesneriaceae,,,Episcia cupreata (Hook.) Hanst.,SPECIES,Gesneriaceae,Episcia cupreata,100,EXACT
Episcia cupreata ,(Hook.) Hanst. var.‘frosty’,Gesneriaceae,,,Episcia cupreata (Hook.) Hanst.,SPECIES,Gesneriaceae,Episcia cupreata,100,EXACT
Episcia cupreata ,(Hook.) Hanst. var.’acajou’,Gesneriaceae,,,Episcia cupreata (Hook.) Hanst.,SPECIES,Gesneriaceae,Episcia cupreata,100,EXACT
Episcia cupreata ,(Hook.) Hanst. var.metallica,Gesneriaceae,,,Episcia cupreata (Hook.) Hanst.,SPECIES,Gesneriaceae,Episcia cupreata,100,EXACT
Episcia cupreata ,(Hook.) Hanst.var.'Schimmer',Gesneriaceae,,,Episcia cupreata (Hook.) Hanst.,SPECIES,Gesneriaceae,Episcia cupreata,100,EXACT
Episcia cupreata ,(Hook.)Hanst. var. musaica,Gesneriaceae,,,Episcia cupreata (Hook.) Hanst.,SPECIES,Gesneriaceae,Episcia cupreata,100,EXACT
Eranthemum nervosum ,(Vahl) R. Br.,Acanthaceae,,,Eranthemum nervosum (Vahl) R. Br. ex Roem. & Schult.,SPECIES,Acanthaceae,Eranthemum nervosum,100,EXACT
Erythrina indica ,Lamk.picta L.,Fabaceae,,,Erythrina indica sensu R.Vig.,SPECIES,Fabaceae,Erythrina indica,100,EXACT
Eucalyptus citriodora ,Hook.,Myrtaceae,,,Eucalyptus citriodora Hook.,SPECIES,Myrtaceae,Eucalyptus citriodora,100,EXACT
Eucalyptus deglupta ,Blume,Myrtaceae,,,Eucalyptus deglupta Bl.,SPECIES,Myrtaceae,Eucalyptus deglupta,100,EXACT
Eucalyptus torrelliana ,F. Muell.,Myrtaceae,,,Eucalyptus torelliana F.Muell.,SPECIES,Myrtaceae,Eucalyptus torelliana,92,FUZZY
Eucharis grandiflora ,Planch. & Linden,Amaryllidaceae,Urceolinagrandiflora (Planch. &Linden ) Traub,,Eucharis grandiflora Planch. & Linden,SPECIES,Amaryllidaceae,Eucharis grandiflora,100,EXACT
Euphorbia candelabrum ,Tremaut ex Kotschy,Euphorbiaceae,,,Euphorbia candelabrum Tremaux ex Kotschy,SPECIES,Euphorbiaceae,Euphorbia candelabrum,100,EXACT
Euphorbia heterophylla ,L,Euphorbiaceae,,,Euphorbia heterophylla L.,SPECIES,Euphorbiaceae,Euphorbia heterophylla,100,EXACT
Euphorbia lactea ,Haw.,Euphorbiaceae,,,Euphorbia lactea Haw.,SPECIES,Euphorbiaceae,Euphorbia lactea,100,EXACT
Euphorbia millii ,Des Moul. var. breonii,Euphorbiaceae,,,Euphorbia milii Des Moul.,SPECIES,Euphorbiaceae,Euphorbia milii,90,FUZZY
Euphorbia oncoclada ,Drake.,Euphorbiaceae,Euphorbia alluaudii subsp oncoclada (Drake) Friedmann & Cremers,,Euphorbia oncoclada Drake,SPECIES,Euphorbiaceae,Euphorbia oncoclada,100,EXACT
Euphorbia pulcherrima ,Willd. ex Klotzsch,Euphorbiaceae,,,Euphorbia pulcherrima Willd. ex Klotzsch,SPECIES,Euphorbiaceae,Euphorbia pulcherrima,100,EXACT
